Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert Comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report Filename,Diamond Image,VideoLink,Sarine Loupe,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
458-1111K,G,RBC,0.46,J,VS2,EX,VG,VG,N,N,4.97*4.93*3.03,No,YES,GIA,6391747041,,,1560.000,-22.000,1560.000,-22.000,61.20,59.00,,,3.50,Faceted,NONE,,15.00,35.50,42.50,40.60,GIA 6391747041,,"Cloud, Feather","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6391747041&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-458-1111,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-458-1111,,,,,,,,1,
439-995CS,G,RBC,0.50,K,VS2,EX,VG,VG,N,N,5.11*5.03*3.19,No,YES,GIA,2394750296,,,1474.000,-33.000,1474.000,-33.000,62.90,57.00,,,3.50,Faceted,NONE,,16.00,36.50,43.50,41.20,GIA 2394750296,,"Crystal, Twinning Wisp, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2394750296&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-439-995,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-439-995,,,,,,,,1,
538-1307SI,G,RBC,0.30,D,SI2,EX,VG,VG,N,N,4.32*4.29*2.66,No,Borderline,GIA,1418064131,,,1300.000,-35.000,1300.000,-35.000,61.90,57.00,,,0.04,Faceted,NONE,,0.16,36.00,0.43,40.80,GIA 1418064131,,"Twinning Wisp, Feather","NO BGM,SIDE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1418064131&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-1307,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-1307,,,,,,,,1,
522-644C,G,RBC,0.31,E,SI1,EX,EX,EX,F,N,4.33*4.3*2.72,No,YES,GIA,1418068156,,,1408.000,-36.000,1408.000,-36.000,63.00,57.00,,,3.50,Faceted,NONE,,15.50,35.50,44.00,41.40,GIA 1418068156,,"Crystal, Cloud, Feather","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1418068156&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-522-644,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-522-644,,,,,,,,1,
537-1121SCI,G,RBC,0.31,E,SI2,EX,EX,EX,M,B,4.33*4.31*2.69,No,E1,GIA,6411067268,,,1083.000,-43.000,1083.000,-43.000,62.10,56.00,,,3.50,Faceted,NONE,,15.50,35.50,43.00,40.60,GIA 6411067268,,"Crystal, Feather","NO BGM,TABLE SMALL BLACK,SIDE MEDIUM BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6411067268&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-1121,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-1121,,,,,,,,1,
538-1338CI,G,RBC,0.31,E,SI1,EX,EX,VG,N,N,4.38*4.35*2.71,No,E1,GIA,6412067435,,,1408.000,-36.000,1408.000,-36.000,62.10,57.00,,,3.00,Faceted,NONE,,15.00,35.00,44.00,41.60,GIA 6412067435,,"Feather, Crystal, Needle","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6412067435&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-1338,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-1338,,,,,,,,1,
517-277K,G,RBC,0.32,D,VVS2,EX,VG,EX,M,B,4.36*4.33*2.74,No,YES,GIA,3415065427,,,1595.000,-45.000,1595.000,-45.000,63.00,57.00,,,4.00,Faceted,NONE,,15.50,35.50,43.50,41.00,GIA 3415065427,,"Pinpoint, Feather, Indented Natural, Surface Graining","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3415065427&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-517-277,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-517-277,,,,,,,,1,
503-911CISI,G,RBC,0.40,D,SI1,EX,VG,EX,S,B,4.71*4.67*2.93,No,Borderline,GIA,7406312162,,,1378.000,-47.000,1378.000,-47.000,62.50,57.00,,,4.00,Faceted,NONE,,15.50,35.50,43.50,41.00,GIA 7406312162,,"Crystal, Twinning Wisp, Cloud","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7406312162&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-503-911,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-503-911,,,,,,,,1,
520-995K,G,RBC,0.33,F,SI1,EX,EX,EX,N,N,4.46*4.44*2.72,No,YES,GIA,5413064162,,,1470.000,-30.000,1470.000,-30.000,61.30,57.00,,,4.00,Faceted,NONE,,14.00,33.50,43.50,41.00,GIA 5413064162,,"Cloud, Knot","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5413064162&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-520-995,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-520-995,,,,,,,,1,
537-1176CISI,G,RBC,0.34,E,SI1,EX,VG,EX,N,N,4.51*4.48*2.81,No,E1,GIA,6411067508,,,1408.000,-36.000,1408.000,-36.000,62.60,55.00,,,3.50,Faceted,NONE,,15.00,34.00,44.00,41.40,GIA 6411067508,,"Crystal, Cloud, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6411067508&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-1176,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-1176,,,,,,,,1,
537-226SI,G,RBC,0.34,E,SI2,EX,EX,EX,M,B,4.49*4.46*2.8,No,E1,GIA,6412124546,,,1083.000,-43.000,1083.000,-43.000,62.50,57.00,,,3.50,Faceted,NONE,,15.00,35.00,44.00,41.40,GIA 6412124546,,"Twinning Wisp, Crystal","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6412124546&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-226,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-226,,,,,,,,1,
537-795K,G,RBC,0.34,G,SI1,EX,EX,EX,N,N,4.49*4.47*2.72,No,YES,GIA,1415067353,,,1440.000,-28.000,1440.000,-28.000,60.80,59.00,,,0.04,Faceted,NONE,,0.14,35.00,0.43,40.60,GIA 1415067353,,"Feather, Crystal","NO BGM,NO BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1415067353&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-795,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-795,,,,,,,,1,
530-63K,G,RBC,0.35,I,VVS2,EX,EX,EX,N,N,4.53*4.49*2.79,No,YES,GIA,7416065022,,,1518.000,-31.000,1518.000,-31.000,61.80,59.00,,,4.00,Faceted,NONE,,14.50,34.50,43.50,41.20,GIA 7416065022,,"Pinpoint, Feather, Manufacturing Remnant","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7416065022&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-530-63,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-530-63,,,,,,,,1,
517-826SPN,G,RBC,0.37,D,SI2,EX,EX,EX,F,N,4.58*4.54*2.86,No,E1,GIA,1415069207,,,1300.000,-35.000,1300.000,-35.000,62.70,58.00,,,4.00,Faceted,NONE,,15.00,35.00,44.00,41.40,GIA 1415069207,,"Cloud, Crystal","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1415069207&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-517-826,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-517-826,,,,,,,,1,
537-219CI,G,RBC,0.37,F,SI2,EX,VG,VG,N,N,4.62*4.58*2.83,No,E1,GIA,2418067327,,,1188.000,-34.000,1188.000,-34.000,61.50,57.00,,,4.00,Faceted,NONE,,15.00,35.00,43.00,40.80,GIA 2418067327,,"Twinning Wisp, Feather","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2418067327&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-219,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-219,,,,,,,,1,
517-1146SCI,G,RBC,0.38,D,SI1,EX,EX,EX,N,N,4.72*4.69*2.81,No,Borderline,GIA,6412068173,,,1610.000,-30.000,1610.000,-30.000,59.70,60.00,,,0.04,Faceted,NONE,,0.13,33.50,0.43,40.80,GIA 6412068173,,"Crystal, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6412068173&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-517-1146,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-517-1146,,,,,,,,1,
520-1065K,G,RBC,0.32,F,SI1,EX,EX,EX,N,N,4.39*4.36*2.75,No,Borderline,GIA,6402399933,,,1470.000,-30.000,1470.000,-30.000,62.80,57.00,,,4.00,Faceted,NONE,,15.00,35.00,44.00,41.40,GIA 6402399933,,"Feather, Cloud, Knot","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6402399933&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-520-1065,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-520-1065,,,,,,,,1,
524-467CI,G,RBC,0.32,F,SI1,EX,EX,EX,N,N,4.4*4.39*2.73,No,YES,GIA,7408396770,,,1470.000,-30.000,1470.000,-30.000,62.20,58.00,,,3.50,Faceted,NONE,,15.50,36.00,43.50,41.20,GIA 7408396770,,Cloud,"NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7408396770&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-524-467,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-524-467,,,,,,,,1,
538-1363SI,G,RBC,0.32,F,SI2,EX,EX,EX,N,N,4.51*4.48*2.67,No,Borderline,GIA,6402400837,,,1278.000,-29.000,1278.000,-29.000,59.30,62.00,,,3.00,Faceted,NONE,,12.50,33.00,43.50,41.20,GIA 6402400837,,"Cloud, Knot, Feather","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6402400837&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-1363,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-1363,,,,,,,,1,
520-1219SI,G,RBC,0.33,F,SI1,EX,EX,EX,N,N,4.46*4.45*2.75,No,Borderline,GIA,1408398403,,,1470.000,-30.000,1470.000,-30.000,61.70,57.00,,,3.00,Faceted,NONE,,15.00,35.00,43.50,41.20,GIA 1408398403,,"Crystal, Cloud, Feather","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1408398403&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-520-1219,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-520-1219,,,,,,,,1,
538-4133K,G,RBC,0.33,G,VS1,EX,VG,EX,F,N,4.44*4.41*2.76,No,YES,GIA,2406399603,,,1564.000,-32.000,1564.000,-32.000,62.30,59.00,,,4.00,Faceted,NONE,,14.00,34.50,44.00,41.60,GIA 2406399603,,"Feather, Needle, Pinpoint","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2406399603&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-413,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-413,,,,,,,,1,
538-850CIS,G,RBC,0.33,G,SI2,EX,VG,EX,N,N,4.43*4.4*2.75,No,E1,GIA,7406399094,,,1139.000,-33.000,1139.000,-33.000,62.30,59.00,,,4.00,Faceted,NONE,,14.00,34.50,44.50,41.60,GIA 7406399094,,"Twinning Wisp, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7406399094&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-850,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-850,,,,,,,,1,
519-1266K,G,RBC,0.33,G,SI2,EX,EX,EX,N,N,4.51*4.49*2.67,No,E1,GIA,5406399460,,,1241.000,-27.000,1241.000,-27.000,59.40,60.00,,,3.50,Faceted,NONE,,13.00,33.50,43.00,40.80,GIA 5406399460,,"Crystal, Feather","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5406399460&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-519-1266,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-519-1266,,,,,,,,1,
538-906K,G,RBC,0.32,H,VS2,EX,EX,EX,N,N,4.42*4.39*2.75,No,YES,GIA,2408396408,,,1575.000,-25.000,1575.000,-25.000,62.30,59.00,,,3.50,Faceted,NONE,,14.50,35.00,44.00,41.40,GIA 2408396408,,Cloud,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2408396408&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-906,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-906,,,,,,,,1,
520-950SI,G,RBC,0.34,H,SI1,EX,EX,EX,N,N,4.5*4.47*2.82,No,Borderline,GIA,6401398360,,,1425.000,-25.000,1425.000,-25.000,62.80,57.00,,,4.00,Faceted,NONE,,15.00,35.00,44.00,41.40,GIA 6401398360,,"Crystal, Feather","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6401398360&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-520-950,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-520-950,,,,,,,,1,
525-572SI,G,RBC,0.34,E,SI1,EX,EX,EX,N,N,4.49*4.46*2.8,No,Borderline,GIA,6401399564,,,1518.000,-31.000,1518.000,-31.000,62.50,56.00,,,3.00,Faceted,NONE,,16.00,36.00,43.50,41.20,GIA 6401399564,,"Cloud, Crystal","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6401399564&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-525-572,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-525-572,,,,,,,,1,
537-1214K,G,RBC,0.34,F,SI1,EX,VG,EX,N,N,4.44*4.42*2.8,No,Borderline,GIA,2407398084,,,1344.000,-36.000,1344.000,-36.000,63.20,57.00,,,3.50,Faceted,NONE,,16.00,36.50,43.50,41.00,GIA 2407398084,,"Twinning Wisp, Feather, Cloud","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2407398084&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-1214,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-1214,,,,,,,,1,
538-1347CISI,G,RBC,0.35,E,SI2,EX,EX,EX,N,N,4.54*4.51*2.81,No,E1,GIA,2407399732,,,1311.000,-31.000,1311.000,-31.000,62.10,57.00,,,3.50,Faceted,NONE,,15.00,35.00,44.00,41.40,GIA 2407399732,,"Cloud, Crystal, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2407399732&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-1347,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-538-1347,,,,,,,,1,
519-898CI,G,RBC,0.37,E,SI2,EX,EX,EX,N,N,4.72*4.7*2.81,No,E1,GIA,7406400200,,,1349.000,-29.000,1349.000,-29.000,59.70,61.00,,,3.50,Faceted,NONE,,12.50,33.00,44.00,41.60,GIA 7406400200,,Crystal,"NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7406400200&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-519-898,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-519-898,,,,,,,,1,
521-539K,G,RBC,0.37,F,SI1,EX,EX,EX,N,N,4.67*4.64*2.79,No,E1,GIA,2406400661,,,1512.000,-28.000,1512.000,-28.000,59.90,60.00,,,4.00,Faceted,NONE,,13.00,33.00,43.00,40.80,GIA 2406400661,,"Twinning Wisp, Feather, Crystal, Cloud","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2406400661&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-521-539,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-521-539,,,,,,,,1,
537-1120K,G,RBC,0.38,E,SI2,EX,EX,EX,N,N,4.63*4.59*2.92,No,E1,GIA,7402399269,,,1349.000,-29.000,1349.000,-29.000,63.30,56.00,,,3.50,Faceted,NONE,,16.00,36.00,43.50,41.20,GIA 7402399269,,"Cloud, Crystal","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7402399269&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-1120,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-1120,,,,,,,,1,
537-650SI,G,RBC,0.35,G,SI2,EX,EX,EX,N,N,4.53*4.51*2.78,No,Borderline,GIA,6402400315,,,1241.000,-27.000,1241.000,-27.000,61.50,58.00,,,4.00,Faceted,NONE,,14.50,35.00,43.00,40.80,GIA 6402400315,,"Feather, Cloud","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6402400315&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-650,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-537-650,,,,,,,,1,
519-1138CI,G,RBC,0.38,F,VS2,EX,EX,EX,N,N,4.65*4.61*2.91,No,Borderline,GIA,6401399845,,,1633.000,-29.000,1633.000,-29.000,62.80,55.00,,,3.00,Faceted,NONE,,16.50,36.50,43.00,41.00,GIA 6401399845,,"Crystal, Cloud, Indented Natural","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6401399845&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-519-1138,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-519-1138,,,,,,,,1,
532-464CS,G,RBC,1.10,F,SI2,VG,VG,VG,S,B,6.5*6.45*4.16,No,E1,GIA,6405748373,,,3780.000,-46.000,3780.000,-46.000,64.30,56.00,,,0.05,Faceted,NONE,,0.16,36.00,0.44,41.00,GIA 6405748373,"Additional twinning wisps, pinpoints and surface graining are not shown.","Twinning Wisp, Crystal, Feather, Cavity","NO BGM,TABLE HEAVY BLACK,SIDE MEDIUM BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6405748373&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-532-464,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-532-464,,,,,,,,1,
532-1070K,G,RBC,1.70,J,SI1,VG,EX,VG,N,N,7.51*7.45*4.79,No,E1,GIA,6415127412,,,5775.000,-23.000,5775.000,-23.000,64.10,57.00,,,0.05,Faceted,NONE,,0.17,37.50,0.43,40.80,GIA 6415127412,"Additional clouds, pinpoints and surface graining are not shown.","Cloud, Feather, Indented Natural, Needle","NO BGM,NO BLACK",0.5,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6415127412&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-532-1070,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-532-1070,,,,,,,,1,
532-369CI,G,PB,1.00,K,VS1,,VG,VG,N,N,8.3*5.47*3.58,No,YES,GIA,6412110412,,,2145.000,-35.000,2145.000,-35.000,65.30,58.00,,,,Faceted,NONE,,,,,,GIA 6412110412,"Additional pinpoints, clouds and surface graining are not shown.","Feather, Needle, Pinpoint","NO BGM,TABLE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6412110412&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-532-369,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-532-369,,,,,,,,1,
532-362CS,G,CU,1.01,D,SI2,,VG,VG,N,N,5.81*5.32*3.67,No,E1,GIA,6412110627,,,2750.000,-50.000,2750.000,-50.000,69.00,64.00,,,,Faceted,NONE,,,,,,GIA 6412110627,"Pinpoints, a patch of color and surface graining are not shown.","Crystal, Feather, Needle, Indented Natural, Etch Channel, Natural","NO BGM,TABLE MEDIUM BLACK,SIDE SMALL BLACK",,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6412110627&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-532-362,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-532-362,,,,,,,,1,
639-1932S,G,RBC,0.30,F,SI2,VG,VG,VG,N,N,4.28*4.22*2.61,No,E1,GIA,7411119132,,,1170.000,-35.000,1170.000,-35.000,61.50,60.00,,,5.50,Faceted,NONE,,13.50,34.00,42.50,40.40,GIA 7411119132,,"Feather, Cloud, Crystal","NO BGM,SIDE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7411119132&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-639-1932,https://skrishna.co/DiamondDetail/DiamondDetail?stoneno=21-639-1932,,,,,,,,1,
