Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert Comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report Filename,Diamond Image,VideoLink,Sarine Loupe,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
449-333CISI,G,R,0.37,J,VS2,EX,EX,EX,N,N,4.69*0.00*2.89,No,Borderline,GIA,6402267213,,,1120.000,-30.000,1120.000,-30.000,62.60,57.00,,,3.50,Faceted,NONE,,15.50,35.50,44.00,41.40,GIA 6402267213,,"Twinning Wisp, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6402267213&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/449-333CISI/449-333CISI.html,,,,,,,,1,
458-11077K,G,R,0.38,J,VS2,EX,EX,EX,N,N,4.71*0.00*2.80,No,YES,GIA,5406268880,,,1120.000,-30.000,1120.000,-30.000,59.40,60.00,,,3.50,Faceted,NONE,,13.00,33.00,43.00,40.80,GIA 5406268880,,Feather,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5406268880&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/458-11077K/458-11077K.html,,,,,,,,1,
423-527K,G,R,0.40,H,VS1,EX,EX,VG,N,N,4.71*0.00*2.93,No,YES,GIA,7408268644,,,1675.000,-33.000,1675.000,-33.000,62.30,55.00,,,4.00,Faceted,NONE,,15.50,34.50,43.00,41.00,GIA 7408268644,,"Feather, Cloud, Pinpoint","NO BGM,NO BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7408268644&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/423-527K/423-527K.html,,,,,,,,1,
423-751SICI,G,R,0.40,F,SI2,EX,VG,VG,F,N,4.71*0.00*2.89,No,E1,GIA,7408268676,,,1180.000,-41.000,1180.000,-41.000,61.40,60.00,,,4.00,Faceted,VERY SMALL,,14.50,36.00,43.00,40.80,GIA 7408268676,,"Twinning Wisp, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7408268676&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/423-751SICI/423-751SICI.html,,,,,,,,1,
456-1032SI,G,R,0.35,J,VS2,EX,EX,EX,N,N,4.53*0.00*2.82,No,YES,GIA,2406266091,,,1120.000,-30.000,1120.000,-30.000,62.30,56.00,,,3.50,Faceted,NONE,,16.00,36.00,42.50,40.60,GIA 2406266091,,Feather,"NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2406266091&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/456-1032SI/456-1032SI.html,,,,,,,,1,
458-1098SI,G,R,0.34,J,VS2,EX,EX,EX,N,N,4.47*0.00*2.79,No,YES,GIA,2407269321,,,1120.000,-30.000,1120.000,-30.000,62.10,57.00,,,4.00,Faceted,NONE,,15.00,35.50,43.00,40.80,GIA 2407269321,,"Feather, Cavity, Etch Channel","NO BGM,SIDE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2407269321&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/458-1098SI/458-1098SI.html,,,,,,,,1,
458-964K,G,R,0.35,I,SI2,VG,EX,EX,N,N,4.66*0.00*2.74,No,Borderline,GIA,7401268892,,,868.000,-38.000,868.000,-38.000,59.00,59.00,,,3.00,Faceted,NONE,,12.50,31.50,43.50,41.20,GIA 7401268892,,Feather,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7401268892&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/458-964K/458-964K.html,,,,,,,,1,
447-1731K,G,R,0.36,J,SI1,EX,EX,EX,F,N,4.52*0.00*2.86,No,Borderline,GIA,6402269612,,,990.000,-34.000,990.000,-34.000,63.20,57.00,,,4.00,Faceted,NONE,,15.00,35.00,44.00,41.40,GIA 6402269612,,Cloud,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6402269612&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/447-1731K/447-1731K.html,,,,,,,,1,
457-284K,G,R,0.34,D,VVS1,EX,EX,EX,F,N,4.46*0.00*2.81,No,YES,GIA,1403266195,,,1710.000,-43.000,1710.000,-43.000,62.90,57.00,,,4.00,Faceted,NONE,,15.00,35.00,44.00,41.40,GIA 1403266195,,Internal Graining,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1403266195&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/457-284K/457-284K.html,,,,,,,,1,
457-810CISI,G,R,0.34,H,VS1,EX,EX,EX,N,N,4.47*0.00*2.75,No,YES,GIA,5403266166,,,1512.000,-28.000,1512.000,-28.000,61.50,58.00,,,3.50,Faceted,NONE,,15.50,36.00,42.50,40.60,GIA 5403266166,,"Crystal, Needle, Pinpoint","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5403266166&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/457-810CISI/457-810CISI.html,,,,,,,,1,
449-1116CISI,G,R,0.35,F,SI2,EX,VG,EX,S,B,4.55*0.00*2.79,No,E1,GIA,5403266732,,,935.000,-45.000,935.000,-45.000,61.10,58.00,,,3.50,Faceted,NONE,,14.50,34.00,43.50,41.00,GIA 5403266732,,"Feather, Crystal","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=5403266732&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/449-1116CISI/449-1116CISI.html,,,,,,,,1,
439-1013K,G,R,0.34,H,VVS2,EX,EX,EX,N,N,4.49*0.00*2.79,No,YES,GIA,7401270706,,,1496.000,-32.000,1496.000,-32.000,62.00,56.00,,,3.00,Faceted,NONE,,15.50,35.00,43.50,41.20,GIA 7401270706,,"Cloud, Feather, Pinpoint","NO BGM,NO BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7401270706&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/439-1013K/439-1013K.html,,,,,,,,1,
449-452K,G,R,0.34,K,VVS2,EX,EX,EX,N,N,4.48*0.00*2.76,No,YES,GIA,7408269171,,,1056.000,-34.000,1056.000,-34.000,61.60,58.00,,,3.50,Faceted,NONE,,15.50,36.50,43.00,40.80,GIA 7408269171,,"Feather, Cloud","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7408269171&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/449-452K/449-452K.html,,,,,,,,1,
452-1327K,G,R,0.34,H,VVS2,EX,EX,EX,N,N,4.53*0.00*2.73,No,YES,GIA,6401267379,,,1518.000,-31.000,1518.000,-31.000,60.20,60.00,,,3.50,Faceted,NONE,,14.00,34.50,43.00,41.00,GIA 6401267379,,Pinpoint,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6401267379&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/452-1327K/452-1327K.html,,,,,,,,1,
452-634CIS,G,R,0.34,F,SI1,EX,EX,EX,M,B,4.47*0.00*2.78,No,Borderline,GIA,7408267273,,,1140.000,-43.000,1140.000,-43.000,62.10,58.00,,,4.00,Faceted,NONE,,15.00,35.50,43.50,41.00,GIA 7408267273,,"Feather, Crystal","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",55,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7408267273&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/452-634CIS/452-634CIS.html,,,,,,,,1,
428-833CS,G,R,0.33,F,SI1,EX,EX,EX,N,N,4.44*0.00*2.76,No,E1,GIA,6401266274,,,1380.000,-31.000,1380.000,-31.000,62.20,58.00,,,4.00,Faceted,NONE,,15.00,35.50,43.50,41.20,GIA 6401266274,,"Crystal, Feather","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6401266274&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/428-833CS/428-833CS.html,,,,,,,,1,
428-857SI,G,R,0.33,H,VS2,EX,EX,EX,N,N,4.43*0.00*2.75,No,Borderline,GIA,6401266388,,,1440.000,-28.000,1440.000,-28.000,62.00,56.00,,,3.00,Faceted,NONE,,16.00,36.00,43.00,40.80,GIA 6401266388,,Feather,"NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6401266388&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/428-857SI/428-857SI.html,,,,,,,,1,
439-635CISIBI,G,R,0.33,I,SI1,EX,EX,EX,N,N,4.43*0.00*2.76,Yes,Borderline,GIA,6401270527,,,1056.000,-34.000,1056.000,-34.000,62.30,57.00,,,4.00,Faceted,NONE,,15.50,36.00,42.50,40.60,GIA 6401270527,,"Twinning Wisp, Etch Channel","LIGHT BROWN,NO MILKY,TABLE SMALL BLACK,SIDE SMALL BLACK",50,Brown,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6401270527&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/439-635CISIBI/439-635CISIBI.html,,,,,,,,1,
458-965K,G,R,0.33,I,VS2,EX,EX,EX,N,N,4.44*0.00*2.78,No,Borderline,GIA,1408269591,,,1311.000,-31.000,1311.000,-31.000,62.60,56.00,,,3.50,Faceted,NONE,,15.50,35.00,44.00,41.40,GIA 1408269591,,Feather,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1408269591&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/458-965K/458-965K.html,,,,,,,,1,
453-766SI,G,R,0.32,D,SI2,EX,EX,EX,N,N,4.49*0.00*2.68,No,E1,GIA,2404267162,,,1273.000,-33.000,1273.000,-33.000,59.70,58.00,,,2.50,Faceted,NONE,,14.00,34.50,43.00,40.60,GIA 2404267162,,"Cloud, Twinning Wisp, Crystal, Feather","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2404267162&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/453-766SI/453-766SI.html,,,,,,,,1,
454-1367K,G,R,0.32,I,VS1,EX,EX,EX,N,N,4.44*0.00*2.66,No,YES,GIA,2404269269,,,1360.000,-32.000,1360.000,-32.000,59.80,58.00,,,3.50,Faceted,NONE,,13.00,32.50,43.00,40.80,GIA 2404269269,,"Cloud, Feather, Needle, Indented Natural","NO BGM,NO BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2404269269&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/454-1367K/454-1367K.html,,,,,,,,1,
458-1055K,G,R,0.32,D,IF,EX,EX,EX,N,N,4.43*0.00*2.74,No,YES,GIA,6402266649,,,2301.000,-41.000,2301.000,-41.000,61.70,55.00,,,3.00,Faceted,NONE,,16.00,35.00,43.00,40.80,GIA 6402266649,,Minor Details of Polish,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6402266649&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/458-1055K/458-1055K.html,,,,,,,,1,
467-140K,G,R,0.32,I,SI1,EX,VG,EX,N,N,4.39*0.00*2.75,No,E1,GIA,6405266714,,,1072.000,-33.000,1072.000,-33.000,62.60,56.00,,,3.00,Faceted,NONE,,16.00,36.00,43.50,41.20,GIA 6405266714,,"Twinning Wisp, Crystal","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6405266714&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/467-140K/467-140K.html,,,,,,,,1,
423-943K,G,R,0.32,G,VS1,EX,EX,VG,F,N,4.42*0.00*2.67,No,YES,GIA,1409268762,,,1386.000,-37.000,1386.000,-37.000,60.50,57.00,,,4.00,Faceted,NONE,,13.50,33.00,43.00,40.80,GIA 1409268762,,"Feather, Pinpoint","NO BGM,NO BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1409268762&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/423-943K/423-943K.html,,,,,,,,1,
452-1793K,G,R,0.32,G,VS1,EX,EX,EX,N,N,4.44*0.00*2.72,No,YES,GIA,7403267392,,,1496.000,-32.000,1496.000,-32.000,61.00,58.00,,,3.50,Faceted,NONE,,13.50,32.50,44.00,41.40,GIA 7403267392,,"Crystal, Pinpoint","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7403267392&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/452-1793K/452-1793K.html,,,,,,,,1,
453-496CISI,G,R,0.32,E,SI2,EX,EX,EX,N,N,4.45*0.00*2.64,No,E1,GIA,2406266864,,,1206.000,-33.000,1206.000,-33.000,59.30,62.00,,,3.50,Faceted,NONE,,13.00,33.50,43.00,41.00,GIA 2406266864,,"Cloud, Crystal","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2406266864&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/453-496CISI/453-496CISI.html,,,,,,,,1,
449-1036K,G,R,0.31,J,VS2,EX,EX,EX,N,N,4.31*0.00*2.71,No,YES,GIA,2406269355,,,1120.000,-30.000,1120.000,-30.000,62.70,57.00,,,4.00,Faceted,NONE,,15.00,35.00,43.50,41.20,GIA 2406269355,,"Feather, Crystal","NO BGM,NO BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2406269355&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/449-1036K/449-1036K.html,,,,,,,,1,
423-705SI,G,R,0.32,G,SI1,EX,EX,EX,F,N,4.41*0.00*2.70,No,E1,GIA,2407268788,,,1254.000,-34.000,1254.000,-34.000,61.20,57.00,,,3.50,Faceted,NONE,,14.00,33.00,43.50,41.20,GIA 2407268788,,"Feather, Crystal","NO BGM,SIDE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2407268788&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/423-705SI/423-705SI.html,,,,,,,,1,
449-621K,G,R,0.31,J,IF,EX,EX,EX,N,N,4.39*0.00*2.62,No,YES,GIA,2408268870,,,1200.000,-40.000,1200.000,-40.000,59.50,61.00,,,4.00,Faceted,NONE,,12.50,32.50,43.00,40.80,GIA 2408268870,,Minor Details of Polish,"NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=2408268870&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/449-621K/449-621K.html,,,,,,,,1,
449-957CISI,G,R,0.31,H,SI1,EX,EX,EX,M,B,4.31*0.00*2.69,No,Borderline,GIA,1408266781,,,1116.000,-38.000,1116.000,-38.000,62.50,58.00,,,4.00,Faceted,NONE,,15.00,35.50,43.50,41.20,GIA 1408266781,,"Feather, Twinning Wisp","NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1408266781&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/449-957CISI/449-957CISI.html,,,,,,,,1,
423-1007SI,G,R,0.31,J,VS2,EX,EX,EX,F,N,4.36*0.00*2.66,No,YES,GIA,1403268660,,,1056.000,-34.000,1056.000,-34.000,61.10,57.00,,,3.50,Faceted,NONE,,15.00,34.50,43.00,40.60,GIA 1403268660,,Twinning Wisp,"NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1403268660&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/423-1007SI/423-1007SI.html,,,,,,,,1,
433-448CISI,G,R,0.32,F,SI1,EX,EX,EX,N,N,4.35*0.00*2.73,No,Borderline,GIA,6405266371,,,1380.000,-31.000,1380.000,-31.000,62.60,57.00,,,4.00,Faceted,NONE,,14.50,34.50,44.00,41.40,GIA 6405266371,,Crystal,"NO BGM,TABLE SMALL BLACK,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6405266371&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/433-448CISI/433-448CISI.html,,,,,,,,1,
471-435SI,G,R,0.30,E,SI1,VG,EX,VG,N,N,4.36*0.00*2.58,No,Borderline,GIA,7401267182,,,1281.000,-39.000,1281.000,-39.000,59.20,60.00,,,4.00,Faceted,NONE,,12.50,32.50,42.50,40.40,GIA 7401267182,,Feather,"NO BGM,SIDE SMALL BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7401267182&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/471-435SI/471-435SI.html,,,,,,,,1,
452-1697CI,G,R,0.30,D,SI2,VG,EX,VG,N,N,4.20*0.00*2.70,No,E1,GIA,7408269594,,,1159.000,-39.000,1159.000,-39.000,64.30,57.00,,,5.00,Faceted,NONE,,16.00,36.50,43.50,41.20,GIA 7408269594,,"Crystal, Cloud","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7408269594&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/452-1697CI/452-1697CI.html,,,,,,,,1,
452-1427K,G,R,0.30,D,VVS2,EX,EX,EX,F,N,4.33*0.00*2.67,No,YES,GIA,3405269455,,,1540.000,-45.000,1540.000,-45.000,61.50,57.00,,,3.00,Faceted,NONE,,15.50,35.50,43.00,40.80,GIA 3405269455,,"Needle, Pinpoint, Internal Graining, Indented Natural","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=3405269455&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/452-1427K/452-1427K.html,,,,,,,,1,
467-211S,G,R,0.30,I,SI1,EX,VG,EX,F,N,4.38*0.00*2.61,No,Borderline,GIA,1403267322,,,1040.000,-35.000,1040.000,-35.000,59.50,59.00,,,3.00,Faceted,NONE,,13.50,33.50,43.00,40.80,GIA 1403267322,,"Twinning Wisp, Feather","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1403267322&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/467-211S/467-211S.html,,,,,,,,1,
467-82CI,G,R,0.30,J,VS2,EX,VG,EX,F,N,4.30*0.00*2.65,No,YES,GIA,1408266677,,,1040.000,-35.000,1040.000,-35.000,61.50,55.00,,,3.50,Faceted,NONE,,15.00,34.00,43.00,40.80,GIA 1408266677,,Crystal,"NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1408266677&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/467-82CI/467-82CI.html,,,,,,,,1,
471-249SI,G,R,0.30,F,VS1,EX,EX,VG,N,N,4.32*0.00*2.63,No,YES,GIA,1405266695,,,1472.000,-36.000,1472.000,-36.000,60.70,59.00,,,4.00,Faceted,NONE,,13.00,33.00,44.00,41.40,GIA 1405266695,,"Crystal, Needle, Pinpoint, Cloud","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=1405266695&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/471-249SI/471-249SI.html,,,,,,,,1,
471-251C,G,R,0.30,F,VS2,EX,EX,EX,N,N,4.27*0.00*2.63,No,Borderline,GIA,7406266764,,,1474.000,-33.000,1474.000,-33.000,61.60,60.00,,,4.00,Faceted,NONE,,14.50,35.50,43.00,40.80,GIA 7406266764,,"Crystal, Feather","NO BGM,TABLE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=7406266764&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/471-251C/471-251C.html,,,,,,,,1,
454-1354K,G,R,0.30,J,SI1,VG,EX,VG,F,N,4.35*0.00*2.58,No,Borderline,GIA,6401269247,,,1005.000,-33.000,1005.000,-33.000,59.30,59.00,,,4.00,Faceted,NONE,,13.00,32.50,42.50,40.40,GIA 6401269247,,"Feather, Manufacturing Remnant","NO BGM,NO BLACK",45,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6401269247&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/454-1354K/454-1354K.html,,,,,,,,1,
456-1097SI,G,R,0.30,I,VVS2,VG,EX,EX,N,N,4.38*0.00*2.56,No,YES,GIA,6402266096,,,1260.000,-40.000,1260.000,-40.000,58.30,61.00,,,3.50,Faceted,NONE,,12.50,32.50,42.50,40.40,GIA 6402266096,,"Manufacturing Remnant, Feather, Internal Graining","NO BGM,SIDE SMALL BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6402266096&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/456-1097SI/456-1097SI.html,,,,,,,,1,
456-975K,G,R,0.30,J,VVS1,EX,EX,EX,N,N,4.33*0.00*2.66,No,YES,GIA,6402266075,,,1254.000,-34.000,1254.000,-34.000,61.30,56.00,,,3.50,Faceted,NONE,,14.50,33.00,43.50,41.20,GIA 6402266075,,"Pinpoint, Feather","NO BGM,NO BLACK",50,None,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6402266075&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/456-975K/456-975K.html,,,,,,,,1,
458-486BI,G,R,0.30,J,VS2,EX,EX,EX,N,N,4.28*0.00*2.70,Yes,YES,GIA,6402268822,,,1040.000,-35.000,1040.000,-35.000,63.00,57.00,,,3.50,Faceted,NONE,,15.50,35.50,44.00,41.40,GIA 6402268822,,"Cloud, Feather, Cavity","LIGHT BROWN,NO MILKY,NO BLACK",50,Brown,,,,None,,,,MUMBAI,,,,,http://www.gia.edu/cs/Satellite?reportno=6402268822&childpagename=GIA%2FPage%2FReportCheck&pagename=GIA%2FDispatcher&c=Page&cid=1355954554547,,http://login.skrishna.co/StoneVideo/458-486BI/458-486BI.html,,,,,,,,1,
